Time,Source,Destination,Protocol,Length,Info
3.788843,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.789181,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.789777,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.790745,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.791093,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.791413,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.791739,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.792126,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.792463,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.79279,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.793122,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.793452,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.793778,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.794112,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.794432,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.794764,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.795087,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.795431,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.795754,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.796066,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.802798,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.803137,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.803469,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.803911,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.81062,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.810964,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.811279,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.821549,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.821939,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.822341,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.822668,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.823069,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.82357,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.82391,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.824238,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.824569,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.824887,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.825223,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.825547,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.825858,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.826194,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.826518,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.826842,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.827147,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.827654,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.827985,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.828314,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.828631,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.828949,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.82928,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.829598,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.82998,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.830437,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.830914,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.831266,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.831583,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.8319,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.832227,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.832576,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.832898,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.83323,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.833564,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.833891,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.834222,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.83458,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.834918,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.835243,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.835573,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.835897,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.836235,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.836559,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.837207,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.837604,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.83794,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.838351,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.838763,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.83941,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.839558,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.839959,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.840323,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.840859,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.847213,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.847532,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.847857,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.848191,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.848518,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.848845,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.849171,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.849497,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.849833,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.850151,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.850478,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.850861,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.851194,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.85152,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.851841,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.852169,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.852491,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.8528,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.853275,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.853592,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.853913,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.854228,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.854626,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.855125,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.855454,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.855767,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.856099,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.856492,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.856823,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.857153,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.857474,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.857799,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.858124,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.858441,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.858758,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.859077,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.859413,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.859704,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.86003,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.86317,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.863492,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.863837,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.864167,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.864494,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.86481,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.865143,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.865464,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.865787,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.866115,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.866443,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.866765,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.867093,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.867418,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.86774,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.868065,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.868364,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.868769,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.869105,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.869434,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.86976,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.870093,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.87042,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.870767,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.871167,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.871589,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.872057,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.87239,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.872771,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.887594,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.887949,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.888347,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.888676,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.889002,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.889328,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.889646,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.889974,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.890307,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.890634,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.890942,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.891275,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.8916,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.891923,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.892249,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.892561,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.893025,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.893354,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.893679,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.894006,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.894323,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.894649,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.894951,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.895341,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.895777,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.896109,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.896435,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.896757,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.897079,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.897402,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.897723,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.898043,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.898363,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.898683,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.899002,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.899324,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.899643,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.899967,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.900279,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.90061,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.900931,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.901247,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.901556,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.901907,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.902234,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.902679,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.903008,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.903352,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.905403,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.905739,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.906169,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.906561,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.906908,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.907237,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.907554,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.907948,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.908283,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.908613,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.908939,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.909265,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.909581,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
3.909917,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
